Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - White,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=925867&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006057,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Brown,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=753577&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006060,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Flame Red,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=925870&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006063,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Canary Yellow,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=925874&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006066,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Orange,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=925878&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006069,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Nile Green,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=753586&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006072,EACH,$1.94,$2.23,2.59
Shaked Educational Games Get A Grip On Patterns Game with Gripboard and Design Cards,35.99,Health & Beauty,Health Care,,,,,New,10000,Need a game that teaches proper pinch? This is it! Each game contains 1 plastic gripboard and 12 gripboard design cards to be matched with the 30 miniature safety clips. Great fine motor exercise!,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=773368&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,SPECIAL NEEDS,FINE MOTOR,MANIPULATIVES,,School Specialty,006073,EACH,$26.99,$31.04,35.99
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Emerald Green,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=925882&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006075,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Azure Blue,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=753591&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006078,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Rich Blue,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=925887&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006081,EACH,$1.94,$2.23,2.59
Abilitations Integrations Tote Around Turtle Weights - 10 x 6 - 5lbs - Assorted Colors,32.99,Health & Beauty,Health Care,,,,,New,10000,"<img src=""http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodimage/documents/image/pim_006083.jpg"" height=""200"" alt=""Tote Around Turtle"" /> <p>The five-lb (2.3kg) Tote Around Turtle is specifically made to provide input and stability, enabling ","a child to attend and focus. Using weight to provide proprioceptive feedback is effective for  grounding  children with autism, sensory integration disorders and many other neurological challenges. Improvements have been noted in reducing rocking behavior","s, maintaining 90  hip flexion, decreased leg-wrapping around the chair and reducing the incidence of standing during fine motor activities. These critters are best utilized under the supervision of an occupational therapist or teacher for 20 minutes at a"," time or as recommended. Turtle is 10 x 6 inches (25cm x 15cm). Color may vary.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>A  fun ctional solution for children with special needs</li> <li>Weighted Lap Turtle provides input and stability, enabling ","a child to attend and focus</li> <li>Provides proprioceptive feedback</li> <li>Proven effective for  grounding  children with autism, sensory integration disorders</li> </ul> <p>",,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=771311&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,SPECIAL NEEDS,BODY WORKS,WEIGHTS/RESISTANCE,,School Specialty,006083,EACH,$24.74,$28.45,32.99
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Pink,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=753598&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006084,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 /4 inches x 50 feet - Black,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=753637&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006087,EACH,$1.94,$2.23,2.59
Pacon Bordette Decorative Scalloped Border - 2 1/4 inches x 50 feet - Violet,2.59,Office Supplies,General Supplies,Paper Products,,,,New,10000,"Colorful trims add the finishing touch to bulletin boards and other classroom projects. Roll size: 2 1/4"" x 50'.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=925894&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,DECORATIVES,BORDERS/TRIMMERS,,School Specialty,006090,EACH,$1.94,$2.23,2.59
Spectra Deluxe Bleeding Art Tissue Assortment - 20 x 30 - 20 Sheets - 20 Standard Colors,2.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=175767&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=175240&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>A dazzling array of the finest, deluxe tissue in the broadest range of colors. Spectra Art Tissue is rated outstanding by creative teachers and artists for superior achievement in stained glass, mosaics, paste-ups, paper sculpture, posters, de","corative applique, gift wraps, craft projects, artificial flowers and collages.<p>Video: Pacon Painting with Tissue<br><iframe width=""420"" height=""315"" src=""https://www.youtube.com/embed/2ZskPnM_ETs?rel=0"" frameborder=""0"" allowfullscreen></iframe></p></p>"," <b> </b> <ul> <li>Bright, Beautiful Colors</li> <li>Can be used for multiple projects</li> </ul> <p>",,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755986&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART PAPER,TISSUE,,School Specialty,006177,PACK OF 20,$2.24,$2.58,2.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - White,67.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=177207&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=176595&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Two distinct surfaces allow the freedom to choose the best suited for the art activity. Smooth side is ideal for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Turn it over and a superior tooth surfac","e handles wet chalk, watercolor, tempera or acrylics with equal ease. 36"" x 1000' roll.</p> <b> </b> <ul> <li>36"" X 1000'</li> <li>One smooth side for markers and fine line drawing</li> <li>Other side for wet media</li> <li>Great for bulletin boards</li> ",</ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756058&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006240,EACH,$50.99,$58.64,67.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Brown,66.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=177211&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=176601&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Two distinct surfaces allow the freedom to choose the best suited for the art activity. Smooth side is ideal for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Turn it over and a superior tooth surfac","e handles wet chalk, watercolor, tempera or acrylics with equal ease. 36"" x 1000' roll.</p> <b> </b> <ul> <li>36"" X 1000'</li> <li>One smooth side for markers and fine line drawing</li> <li>Other side for wet media</li> <li>Great for bulletin boards</li> ",</ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756189&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006243,EACH,$50.24,$57.78,66.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Flame Red,97.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=177562&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=263633&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Two distinct surfaces allow the freedom to choose the best suited for the art activity. Smooth side is ideal for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Turn it over and a superior tooth surfac","e handles wet chalk, watercolor, tempera or acrylics with equal ease. 36"" x 1000' roll.</p> <b> </b> <ul> <li>36"" X 1000'</li> <li>One smooth side for markers and fine line drawing</li> <li>Other side for wet media</li> <li>Great for bulletin boards</li> ",</ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756347&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006246,EACH,$73.49,$84.51,97.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Canary Yellow,79.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=177217&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=176607&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Two distinct surfaces allow the freedom to choose the best suited for the art activity. Smooth side is ideal for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Turn it over and a superior tooth surfac","e handles wet chalk, watercolor, tempera or acrylics with equal ease. 36"" x 1000' roll.</p> <b> </b> <ul> <li>36"" X 1000'</li> <li>One smooth side for markers and fine line drawing</li> <li>Other side for wet media</li> <li>Great for bulletin boards</li> ",</ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756386&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006249,EACH,$59.99,$68.99,79.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Orange,87.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=177220&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=176612&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Two distinct surfaces allow the freedom to choose the best suited for the art activity. Smooth side is ideal for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Turn it over and a superior tooth surfac","e handles wet chalk, watercolor, tempera or acrylics with equal ease. 50 lb. basis weight. 36"" x 1000' roll.</p> <b> </b> <ul> <li>36"" X 1000'</li> <li>One smooth side for markers and fine line drawing</li> <li>Other side for wet media</li> <li>Great for ",bulletin boards</li> </ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756372&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006252,EACH,$65.99,$75.89,87.99
Spectra Duo Finish Art Kraft Roll - 36 inches x 1000 feet - Emerald,63.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=177224&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=176618&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Two distinct surfaces allow the freedom to choose the best suited for the art activity. Smooth side is ideal for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Turn it over and a superior tooth surfac","e handles wet chalk, watercolor, tempera or acrylics with equal ease. 50 lb. basis weight. 36"" x 1000' roll.</p> <b> </b> <ul> <li>36"" X 1000'</li> <li>One smooth side for markers and fine line drawing</li> <li>Other side for wet media</li> <li>Great for ",bulletin boards</li> </ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756240&encrypt=.jpg,,,,,SCHOOL SUPPLIES,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,006255,EACH,$47.99,$55.19,63.99
